id,recorded_at,security,total_bid,total_ask,diff_percent,ppl_dominance,total_bid_splits,total_ask_splits,top_bid_qty,top_bid_price,current_bid_price
24,"2026-01-06 10:22:39",GHLL.N0000,266846,195087,26.8900,28.5700,45,25,191798,18.100000,18.400000
25,"2026-01-06 10:22:39",ELPL.N0000,20860,15405,26.1500,25.7100,22,13,15100,162.750000,171.000000
26,"2026-01-06 10:22:39",WIND.N0000,78375,60906,22.2900,37.9300,40,18,10126,47.500000,47.600000
27,"2026-01-06 10:22:39",ONAL.N0000,20295,15773,22.2800,-12.8200,17,22,6000,45.000000,45.200000
28,"2026-01-06 10:22:39",RENU.N0000,13247,10427,21.2900,-21.4300,11,17,1796,810.000000,841.250000
29,"2026-01-06 10:22:39",INME.N0000,109,86,21.1000,-8.3300,11,13,184,1815.250000,1831.000000
30,"2026-01-06 10:22:39",HAYL.N0000,71084,56849,20.0300,-27.8700,22,39,4680,200.500000,202.250000
31,"2026-01-06 10:22:39",SEYB.N0000,70428,56334,20.0100,23.0800,24,15,1553,106.000000,107.500000
32,"2026-01-06 10:22:39",RAL.N0000,5111858,4263908,16.5900,-2.9200,166,176,562999,12.900000,13.600000
33,"2026-01-06 10:22:39",JKH.N0000,4304587,3657353,15.0400,57.6800,354,95,1055947,20.800000,21.600000
34,"2026-01-06 10:22:39",HASU.N0000,131360,113390,13.6800,2.5600,20,19,1758,109.500000,109.500000
