id,snapshot_date,snapshot_batch,source_table,recorded_at,security,total_bid,total_ask,diff_percent,ppl_dominance,total_bid_splits,total_ask_splits,top_bid_qty,top_bid_price,current_bid_price,created_at
9113,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",MHDL.N0000,788241,1201236,-52.39,-1.89,26,27,700000,8.9,9.6,"2026-02-02 09:44:40"
9114,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",GEST.N0000,17503,26916,-53.78,-6.25,15,17,6000,233.25,251.25,"2026-02-02 09:44:40"
9115,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",LLUB.N0000,31361,48533,-54.76,24,31,19,2916,195,195.5,"2026-02-02 09:44:40"
9116,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",LVEF.N0000,1894283,2937662,-55.08,38.1,145,65,771749,9,9.2,"2026-02-02 09:44:40"
9117,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",CTC.N0000,14961,23227,-55.25,-27.27,16,28,62,1725,1729.75,"2026-02-02 09:44:40"
9118,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",EDEN.N0000,377422,589410,-56.17,53.19,72,22,195751,12.5,12.8,"2026-02-02 09:44:40"
9119,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",CHOT.N0000,76578,123645,-61.46,0,18,18,48868,39,40.2,"2026-02-02 09:44:40"
9120,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",VLL.X0000,50420,82906,-64.43,40.74,38,16,8408,17.1,17.8,"2026-02-02 09:44:40"
9121,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",SIGV.N0000,81099,135452,-67.02,20,36,24,36002,14.5,14.8,"2026-02-02 09:44:40"
9122,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",PAP.N0000,526765,891913,-69.32,30.34,58,31,113480,22,23,"2026-02-02 09:44:40"
9123,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",UBF.N0000,7650624,13258155,-73.3,-12.02,183,233,4570700,3,3.2,"2026-02-02 09:44:40"
9124,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",UBC.N0000,347782,613156,-76.3,14.89,54,40,55045,13.7,14.6,"2026-02-02 09:44:40"
9125,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",HHL.N0000,453127,814751,-79.81,64.77,159,34,263546,34,34.7,"2026-02-02 09:44:40"
9126,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",SDB.N0000,21670,39143,-80.63,0,12,12,3000,64.2,65.1,"2026-02-02 09:44:40"
9127,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",JFP.N0000,866574,1581075,-82.45,-1.18,42,43,581476,16.8,17.1,"2026-02-02 09:44:40"
9128,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",VPEL.N0000,282368,520432,-84.31,-4.26,45,49,100914,15,15.1,"2026-02-02 09:44:40"
9129,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",HAYL.N0000,42899,79220,-84.67,15.79,33,24,15502,238,240,"2026-02-02 09:44:40"
9130,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",SEYB.X0000,57653,109976,-90.76,-10,18,22,6814,76.5,77,"2026-02-02 09:44:40"
9131,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",HPFL.N0000,202820,392310,-93.43,-17.95,16,23,3094,15.8,16.1,"2026-02-02 09:44:40"
9132,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",CITW.N0000,14806146,28670953,-93.64,-27.87,154,273,13956560,1.9,2,"2026-02-02 09:44:40"
9133,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",SINH.N0000,244418,487084,-99.28,-28.57,20,36,100000,17,17.1,"2026-02-02 09:44:40"
9134,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",VONE.N0000,26579,54082,-103.48,10.71,31,25,2547,109,109,"2026-02-02 09:44:40"
9135,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",MGT.N0000,136244,278111,-104.13,-16.42,28,39,2968,39,40.5,"2026-02-02 09:44:40"
9136,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",CALH.N0000,270809,555283,-105.05,31.09,78,41,108836,17.8,17.8,"2026-02-02 09:44:40"
9137,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",AHUN.N0000,22387,46669,-108.46,26.83,26,15,6767,113.5,115.5,"2026-02-02 09:44:40"
9138,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",KZOO.N0000,1321406,2759779,-108.85,-25.97,67,114,60800,12.6,13.4,"2026-02-02 09:44:40"
9139,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",CRL.N0000,778994,1663810,-113.58,-1.91,77,80,240960,5,5.9,"2026-02-02 09:44:40"
9140,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",TRAN.N0000,3505,7502,-114.04,-20,10,15,1000,50,57.5,"2026-02-02 09:44:40"
9141,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",SAMP.N0000,157556,337279,-114.07,55.68,144,41,28203,155,155.25,"2026-02-02 09:44:40"
9142,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",KVAL.N0000,7546,16271,-115.62,33.33,28,14,1860,88,88.7,"2026-02-02 09:44:40"
9143,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",ODEL.N0000,32422,70250,-116.67,31.91,31,16,9900,10.4,11.8,"2026-02-02 09:44:40"
9144,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",CFVF.N0000,86701,189797,-118.91,33.33,52,26,26912,64.5,64.9,"2026-02-02 09:44:40"
9145,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",KHL.N0000,201427,452832,-124.81,46.31,109,40,31615,21,21.8,"2026-02-02 09:44:40"
9146,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",AFS.N0000,129142,292867,-126.78,-23.08,15,24,20580,43,44.1,"2026-02-02 09:44:40"
9147,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",RPBH.N0000,5185,11779,-127.17,0,14,14,3000,60,60.8,"2026-02-02 09:44:40"
9148,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",BFL.N0000,88610,202979,-129.07,-5.26,18,20,6000,88.7,90,"2026-02-02 09:44:40"
9149,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",MELS.N0000,19661,45058,-129.17,-2.56,19,20,513,181,183.75,"2026-02-02 09:44:40"
9150,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",MEL.N0000,1220972,2815082,-130.56,22.35,52,33,300932,5.3,6,"2026-02-02 09:44:40"
9151,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",SEMB.N0000,38255759,89007233,-132.66,-8.49,334,396,23669060,0.7,0.8,"2026-02-02 09:44:40"
9152,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",UAL.N0000,11052,25895,-134.3,29.73,24,13,2433,76.1,79.5,"2026-02-02 09:44:40"
9153,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",HUNA.N0000,79208,186692,-135.7,12.5,27,21,50527,19.8,19.9,"2026-02-02 09:44:40"
9154,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",CFLB.N0000,26771,63841,-138.47,-3.45,14,15,10050,75,78.2,"2026-02-02 09:44:40"
9155,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",CIC.X0000,148157,354371,-139.19,-1.64,30,31,7161,28.6,29.5,"2026-02-02 09:44:40"
9156,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",RAL.N0000,834212,1995669,-139.23,-29.07,61,111,312556,15,15.6,"2026-02-02 09:44:40"
9157,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",LDEV.N0000,22872,55603,-143.11,5,21,19,7500,22,22.3,"2026-02-02 09:44:40"
9158,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",ASPH.N0000,61531941,151486073,-146.19,-29.69,251,463,40146489,0.4,0.4,"2026-02-02 09:44:40"
9159,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",MFPE.N0000,109472,271751,-148.24,-9.68,14,17,40100,12.9,12.9,"2026-02-02 09:44:40"
9160,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",VFIN.N0000,45641,116218,-154.64,45.45,40,15,12458,106.5,106.5,"2026-02-02 09:44:40"
9161,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",MULL.N0000,4302803,11110904,-158.22,-14.18,118,157,1801650,2,2.5,"2026-02-02 09:44:40"
9162,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",LOFC.N0000,4055549,10827141,-166.97,-0.25,197,198,1524329,5.8,6,"2026-02-02 09:44:40"
9163,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",SERV.N0000,415494,1111758,-167.57,36.94,76,35,158758,19,19.5,"2026-02-02 09:44:40"
9164,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",HEXP.N0000,21441,57715,-169.18,8.11,20,17,17410,110,110,"2026-02-02 09:44:40"
9165,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",COOP.N0000,6538577,17639598,-169.78,-27.7,154,272,2676617,4.4,4.5,"2026-02-02 09:44:40"
9166,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",LMF.N0000,83093,224197,-169.81,16.98,31,22,10105,68.7,69.6,"2026-02-02 09:44:40"
9167,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",BREW.N0000,255,700,-174.51,16.67,14,10,52,2580,2590.25,"2026-02-02 09:44:40"
9168,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",KPHL.N0000,147424,406052,-175.43,-2.44,20,21,150006,18.1,19.5,"2026-02-02 09:44:40"
9169,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",UML.N0000,147133,413287,-180.89,15.63,37,27,26000,40.1,40.9,"2026-02-02 09:44:40"
9170,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",LFIN.N0000,35418,100825,-184.67,-9.09,15,18,800,163.25,164.5,"2026-02-02 09:44:40"
9171,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",AEL.N0000,104866,301209,-187.23,55.84,60,17,29204,71,71,"2026-02-02 09:44:40"
9172,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",ONAL.N0000,7353,21374,-190.68,0,14,14,2173,40,43.5,"2026-02-02 09:44:40"
9173,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",CHL.X0000,2534,7400,-192.03,-18.52,11,16,1153,251.25,257.5,"2026-02-02 09:44:40"
9174,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",TESS.X0000,2318917,6830225,-194.54,-35.1,49,102,1130982,1.2,1.3,"2026-02-02 09:44:40"
9175,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",SIRA.N0000,521796,1537232,-194.6,34.02,65,32,173789,35,35.7,"2026-02-02 09:44:40"
9176,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",HAYC.N0000,38822,115979,-198.75,-19.05,17,25,20125,124.5,125.75,"2026-02-02 09:44:40"
9177,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",COMD.N0000,1850,5637,-204.7,-3.45,14,15,163,310.25,320,"2026-02-02 09:44:40"
9178,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",ALUM.N0000,216417,661589,-205.7,27.27,49,28,135680,20,20.6,"2026-02-02 09:44:40"
9179,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",BIL.N0000,4260433,13106650,-207.64,-12.2,241,308,1031638,6.7,6.9,"2026-02-02 09:44:40"
9180,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",MBSL.N0000,304039,937066,-208.21,-35,26,54,60798,12.5,13,"2026-02-02 09:44:40"
9181,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",CCS.N0000,19402,61371,-216.31,7.69,21,18,2338,113,114,"2026-02-02 09:44:40"
9182,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",AAF.N0000,20300,64401,-217.25,16.36,32,23,11506,52,52.7,"2026-02-02 09:44:40"
9183,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",ASHO.N0000,469,1518,-223.67,-23.08,10,16,118,3949,3949,"2026-02-02 09:44:40"
9184,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",SCAP.N0000,2507903,8215844,-227.6,-49.74,49,146,709264,6.4,6.5,"2026-02-02 09:44:40"
9185,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",JINS.N0000,17329,57287,-230.58,37.04,37,17,4097,129.5,131,"2026-02-02 09:44:40"
9186,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",LPL.N0000,63413,211415,-233.39,31.71,27,14,36100,13.2,13.4,"2026-02-02 09:44:40"
9187,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",YORK.N0000,187928,630943,-235.74,20,48,32,43880,19,19.1,"2026-02-02 09:44:40"
9188,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",LCBF.N0000,960305,3253783,-238.83,-5.77,49,55,233035,8.6,8.8,"2026-02-02 09:44:40"
9189,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",WATA.N0000,43782,148373,-238.89,15.79,33,24,10500,47.2,48.1,"2026-02-02 09:44:40"
9190,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",COCO.X0000,10175,34572,-239.77,7.14,15,13,6045,53.3,53.4,"2026-02-02 09:44:40"
9191,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",ALLI.N0000,2668,9067,-239.84,13.33,17,13,402,366,370,"2026-02-02 09:44:40"
9192,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",AMSL.N0000,65732,223534,-240.07,2.7,19,18,5780,13,13.7,"2026-02-02 09:44:40"
9193,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",CBNK.N0000,1369004,4808125,-251.21,17.11,154,109,899100,9.5,9.8,"2026-02-02 09:44:40"
9194,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",JAT.N0000,136154,485898,-256.87,33.33,48,24,36795,44,45.4,"2026-02-02 09:44:40"
9195,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",GREG.N0000,2820,10327,-266.21,7.69,14,12,1000,152,152.25,"2026-02-02 09:44:40"
9196,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",EMER.N0000,337670,1237537,-266.49,-54.72,12,41,100000,11.7,13,"2026-02-02 09:44:40"
9197,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",ASIY.N0000,505626,1906155,-276.99,-24.03,49,80,134374,11,11.9,"2026-02-02 09:44:40"
9198,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",TYRE.N0000,17509,66188,-278.02,53.33,46,14,7438,89,90,"2026-02-02 09:44:40"
9199,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",CHMX.N0000,9151,34646,-278.6,9.68,17,14,5800,178,178,"2026-02-02 09:44:40"
9200,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",DIST.N0000,23360,89814,-284.48,30.91,36,19,6060,59,59.9,"2026-02-02 09:44:40"
9201,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",AGPL.N0000,139574,542152,-288.43,54.93,55,16,36335,18,18.6,"2026-02-02 09:44:40"
9202,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",REEF.N0000,2063361,8084536,-291.81,-6.06,93,105,780384,4,4.2,"2026-02-02 09:44:40"
9203,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",COMB.X0000,9455,38060,-302.54,44.12,49,19,2112,202,203,"2026-02-02 09:44:40"
9204,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",GHLL.N0000,81406,332087,-307.94,24.44,28,17,106650,18,18.2,"2026-02-02 09:44:40"
9205,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",OSEA.N0000,138557,566107,-308.57,4.76,22,20,92474,46,47.2,"2026-02-02 09:44:40"
9206,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",LWL.N0000,48752,199498,-309.21,-12.5,21,27,3235,52,54,"2026-02-02 09:44:40"
9207,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",HNBF.N0000,1672657,6895125,-312.23,-21.9,107,167,569520,7.8,8.3,"2026-02-02 09:44:40"
9208,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",JKH.N0000,2197448,9328110,-324.5,-0.5,201,203,541755,22,22.7,"2026-02-02 09:44:40"
9209,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",TSML.N0000,25991,110340,-324.53,7.32,22,19,10750,45,46.7,"2026-02-02 09:44:40"
9210,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",ELPL.N0000,5668,24453,-331.42,-16.67,15,21,3000,173.5,176,"2026-02-02 09:44:40"
9211,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",COCO.N0000,12280,55261,-350.01,-7.14,13,15,5100,71.1,71.1,"2026-02-02 09:44:40"
9212,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",TILE.N0000,26675,121231,-354.47,15.79,22,16,6420,50.5,51.6,"2026-02-02 09:44:40"
9213,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",FCT.N0000,31005,142039,-358.12,34.25,49,24,4925,36,36.7,"2026-02-02 09:44:40"
9214,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",PARQ.N0000,34563,158708,-359.18,8.11,20,17,10578,87.1,87.1,"2026-02-02 09:44:40"
9215,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",ASIR.N0000,68417,318156,-365.02,20,21,14,51500,30.1,31.6,"2026-02-02 09:44:40"
9216,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",RCL.N0000,69495,330784,-375.98,-2.44,20,21,17941,51,51.6,"2026-02-02 09:44:40"
9217,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",PINS.N0000,24405,117992,-383.47,25.71,22,13,9820,30,30.9,"2026-02-02 09:44:40"
9218,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",NHL.N0000,256090,1247968,-387.32,18.18,39,27,54786,11.2,11.5,"2026-02-02 09:44:40"
9219,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",AGST.N0000,525322,2565939,-388.45,-62.13,32,137,313300,10.5,10.8,"2026-02-02 09:44:40"
9220,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",TKYO.N0000,12730,62234,-388.88,23.33,37,23,3086,109.5,111.25,"2026-02-02 09:44:40"
9221,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",LALU.N0000,38745,193398,-399.16,29.17,31,17,9684,48,48.1,"2026-02-02 09:44:40"
9222,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",SEYB.N0000,10968,56100,-411.49,11.11,25,20,5000,107.25,108.25,"2026-02-02 09:44:40"
9223,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",KOTA.N0000,398551,2135925,-435.92,10,66,54,90712,9.3,9.4,"2026-02-02 09:44:40"
9224,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",HNB.N0000,41324,222417,-438.23,2.33,22,21,1479,425,425,"2026-02-02 09:44:40"
9225,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",DIPD.N0000,85453,461906,-440.54,65.33,62,13,8760,59.9,59.9,"2026-02-02 09:44:40"
9226,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",DIMO.N0000,1073,5850,-445.2,9.68,17,14,284,1950,1984.25,"2026-02-02 09:44:40"
9227,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",CSD.N0000,41688,228247,-447.51,24.59,38,23,20295,30.2,31,"2026-02-02 09:44:40"
9228,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",KFP.N0000,1386,7601,-448.41,4,13,12,250,170,170,"2026-02-02 09:44:40"
9229,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",HPWR.N0000,90661,511619,-464.32,-3.8,38,41,20755,10.5,10.9,"2026-02-02 09:44:40"
9230,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",TAFL.N0000,3445,19553,-467.58,16.13,18,13,501,735.25,739.5,"2026-02-02 09:44:40"
9231,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",PKME.N0000,28240,161107,-470.49,9.8,28,23,4000,163.75,164.75,"2026-02-02 09:44:40"
9232,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",CSLK.N0000,153132,881371,-475.56,30.43,60,32,55433,14,14.5,"2026-02-02 09:44:40"
9233,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",CHL.N0000,4109,23754,-478.1,26.83,26,15,1737,340,352.25,"2026-02-02 09:44:40"
9234,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",PACK.N0000,244853,1439264,-487.81,12.64,49,38,52005,13.6,14.3,"2026-02-02 09:44:40"
9235,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",ABAN.N0000,642,3800,-491.9,23.08,16,10,49,1230,1251,"2026-02-02 09:44:40"
9236,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",JETS.N0000,89597,535345,-497.5,33.33,66,33,56001,18.5,18.6,"2026-02-02 09:44:40"
9237,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",HPL.N0000,31740,192506,-506.51,15.56,26,19,2200,26,26.6,"2026-02-02 09:44:40"
9238,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",AGST.X0000,6053,36920,-509.95,-20,10,15,2080,11.6,11.7,"2026-02-02 09:44:40"
9239,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",CTBL.N0000,78602,484256,-516.09,-4.11,35,38,22617,9.8,10.2,"2026-02-02 09:44:40"
9240,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",CFIN.N0000,12350,77212,-525.2,27.27,21,12,1009,278,279.25,"2026-02-02 09:44:40"
9241,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",VLL.N0000,46169,302279,-554.72,20,27,18,10000,22.1,22.5,"2026-02-02 09:44:40"
9242,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",KCAB.N0000,17603,116184,-560.02,21.74,28,18,2680,138,140,"2026-02-02 09:44:40"
9243,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",ACME.N0000,151337,1016031,-571.37,29.41,33,18,31486,20.1,21.5,"2026-02-02 09:44:40"
9244,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",DFCC.N0000,42472,291698,-586.8,57.45,74,20,11346,155,156.75,"2026-02-02 09:44:40"
9245,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",CLND.N0000,17511,122695,-600.67,-53.33,7,23,7500,49.2,50.6,"2026-02-02 09:44:40"
9246,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",BERU.N0000,1489912,10772078,-623,-31.94,65,126,880163,3.6,3.7,"2026-02-02 09:44:40"
9247,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",TKYO.X0000,27647,200574,-625.48,28.57,36,20,19053,91,92.3,"2026-02-02 09:44:40"
9248,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",WIND.N0000,71606,535369,-647.66,-8.33,22,26,7650,47,48.2,"2026-02-02 09:44:40"
9249,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",CIND.N0000,4315,33296,-671.63,0,17,17,1406,270,276,"2026-02-02 09:44:40"
9250,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",EXT.N0000,118835,960605,-708.35,-49.25,17,50,15000,9.8,9.8,"2026-02-02 09:44:40"
9251,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",KGAL.N0000,2855,23746,-731.73,-36,8,17,1000,141,141,"2026-02-02 09:44:40"
9252,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",LCEY.N0000,14552,122963,-744.99,-24.32,14,23,4530,46,48.7,"2026-02-02 09:44:40"
9253,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",RWSL.N0000,171538,1494708,-771.36,-8.77,26,31,22133,23,23.3,"2026-02-02 09:44:40"
9254,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",CINS.N0000,434,3783,-771.66,-8.33,11,13,300,3005,3200,"2026-02-02 09:44:40"
9255,2026-02-02,01,bid_vs_ask_2026_02_02_01,"2026-02-02 09:44:40",PABC.N0000,50602,453704,-796.61,48.94,35,12,11335,59.1,59.8,"2026-02-02 09:44:40"
